,extract_id,target,target_compound,target_compound_bolded,text,url
2412,340,onbeschaafd,onbeschaafd,𝙤𝙣𝙗𝙚𝙨𝙘𝙝𝙖𝙖𝙛𝙙,"is over spreken, die vent deugde niet voor zijn beroep, veel te 𝙤𝙣𝙗𝙚𝙨𝙘𝙝𝙖𝙖𝙛𝙙! ,Ik zei; dat lic de Barton» en mi» limiet» wilde spreken,"" gin",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010019295:mpeg21:a0101
2413,339,indo-europeaan,Indo-Europeaan,𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣,"e Courant"" W. .1 •*»' j.ict-bestaande tegenstellingen Jansenen 𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣 le gaan scheppen.Doch wat schieten we mot dit alls op?Het kan ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010603546:mpeg21:a0130
2414,338,mengras,mengras,𝙢𝙚𝙣𝙜𝙧𝙖𝙨, de watergasmaatschappij dr.Kramers en Aarte.In Zevenbergen wordt 𝙢𝙚𝙣𝙜𝙧𝙖𝙨 verkocht.Dit wordt verkregen door invoering in het achterste deel,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010647857:mpeg21:a0111
2415,337,slavenschip,slavenschip,𝙨𝙡𝙖𝙫𝙚𝙣𝙨𝙘𝙝𝙞𝙥,"ng trad hij oaier tot Wiideren vroeg kortaf, terwijl hij op het 𝙨𝙡𝙖𝙫𝙚𝙣𝙨𝙘𝙝𝙞𝙥 in de haven wees: ""Is alle bslansrstellin* in dat schip bij u v",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110620571:mpeg21:a0153
2416,336,exotisch,exotisch,𝙚𝙭𝙤𝙩𝙞𝙨𝙘𝙝,"g gezicht, en de andere, een kostschooijongen, was een gebruinde, 𝙚𝙭𝙤𝙩𝙞𝙨𝙘𝙝 uitziende Bobby of Freddy van gene zijde van dsn Oceaan, zijn gel",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010179145:mpeg21:a0110
2417,335,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙,"jaar.Westaustralische Mijnshares big ven thans iets meer op den 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙, maar waren heden niettemin vast.Ook blijft de goede stemming v",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010127009:mpeg21:a0009
2418,334,marron,Marron,𝙈𝙖𝙧𝙧𝙤𝙣,"""Deze"", zeide adv.J.𝙈𝙖𝙧𝙧𝙤𝙣, ""is de grootste kruistocht, welke ooit ofte immer door een stedel",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011182877:mpeg21:a0059
2419,333,dwerggroei,dwerggroei,𝙙𝙬𝙚𝙧𝙜𝙜𝙧𝙤𝙚𝙞,kon resp. een ontbreken de oorzaak is van stilsttzzzA v«i groei: 𝙙𝙬𝙚𝙧𝙜𝙜𝙧𝙤𝙚𝙞.Niet bij alle menschelijke dwergen is de afwijking het gevolg va,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010659602:mpeg21:a0223
2420,332,lesbisch,Lesbisch,𝙇𝙚𝙨𝙗𝙞𝙨𝙘𝙝,"ar.Alleen wordt hier de tragedie gegeven van een vrouw.Irene, die 𝙇𝙚𝙨𝙗𝙞𝙨𝙘𝙝 de gevangene is van een haar homosexueel over» heerschende vrouw,",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010010551:mpeg21:a0111
2421,331,marron,Marron,𝙈𝙖𝙧𝙧𝙤𝙣,"00 meter, de overwinning van Macaroni in een veld van vijf paarden.𝙈𝙖𝙧𝙧𝙤𝙣!is een crack uit den stal Jean Prat, en was het eenige paard van w",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010662578:mpeg21:a0214
2422,330,inuit,inuit,𝙞𝙣𝙪𝙞𝙩,"chten naar de waarde der goederen en omtrent de statistiek van den 𝙞𝙣𝙪𝙞𝙩 en doorvoer.Alvorens den spreker het woord te geven, heette de voo",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011010098:mpeg21:a0015
2423,329,dwerggroei,dwerggroei,𝙙𝙬𝙚𝙧𝙜𝙜𝙧𝙤𝙚𝙞,d van een klier met inwendige afscheiding op den groei.Niet alle 𝙙𝙬𝙚𝙧𝙜𝙜𝙧𝙤𝙚𝙞 is echter veroorzaakt door een tekort van de schildklier: en bg ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010662321:mpeg21:a0152
2424,328,hottentot,Hottentot,𝙃𝙤𝙩𝙩𝙚𝙣𝙩𝙤𝙩,"en overheen gegaan, doch met het verwonderlijke instinct van een 𝙃𝙤𝙩𝙩𝙚𝙣𝙩𝙤𝙩 uit de woestijn wist Klaas spoedig de voetstappen van Marion en ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010651357:mpeg21:a0145
2425,327,kokkie,kokkie,𝙠𝙤𝙠𝙠𝙞𝙚,", nu kwam er zeker regen.Maar 't bleef droog.Vandaag komt 't, zegt 𝙠𝙤𝙠𝙠𝙞𝙚.Is that so?Waarom?",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010280201:mpeg21:a0002
2426,326,historisch,historischen,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝𝙚𝙣,"ciaal-demoeraten gehoopt hebben, dat ds.Lingbeek de christelijk-𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝𝙚𝙣 zou opsleepen naar het anti-katholieke voorstel-Ter Laan, opdat",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010286909:mpeg21:a0133
2427,325,page,Page,𝙋𝙖𝙜𝙚,"del 2, 'S.; Avontuur, v.Neijenlloff; Fendel 64, Jansen; Maria Anna, 𝙋𝙖𝙜𝙚; Fendel 5, ' Dinkelacher; Victoria, S.; Lowenberg, Galleij; St.Mari",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010967634:mpeg21:a0164
2428,324,traditioneel,traditioneel,𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙚𝙡,.;j Ei ca b-kijft een I :i -.I ';it K-ij su-i-r warm t • lat de 𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙚𝙡* kr i rijn -.. . : i.i.L begrypeKj .en -dal .- j* p . woirdi n ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110537434:mpeg21:a0027
2429,323,baboe,Baboe,𝘽𝙖𝙗𝙤𝙚,C.v.A.(40) .100 243 U» © — 243W2 4 — — 𝘽𝙖𝙗𝙤𝙚» Petr.Ml).A.,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011064113:mpeg21:a0033
2430,322,aziatisch,Aziatisch,𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝,"aten in het westelijk halfrond, aan Rusland voor zijn Europeesch-𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝 bezit.Het was dezelfde gedachtengang, die Duitschland en Italië ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010492949:mpeg21:a0010
2431,321,ras,ras,𝙧𝙖𝙨,"Japanse volk is het enige volk dat van de Goden afstamt,Het Japanse 𝙧𝙖𝙨 is een goddelijk ras en kan geen fout maken.De rest van de wereld i",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010345864:mpeg21:a0033
2432,320,handicap,handicap,𝙝𝙖𝙣𝙙𝙞𝙘𝙖𝙥,e for it but is limited in his personal endeavors by the physical 𝙝𝙖𝙣𝙙𝙞𝙘𝙖𝙥 of a heart disorder.It is well known that the chronic sufferer fr,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011185710:mpeg21:a0055
2433,319,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙,"erspartij was hij, de revolutionnaire socialist, danig op' den' 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙 geraakt.1 Vroeger de drager van de, roode. vaan voor de oproeri",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011150324:mpeg21:a0003
2434,318,knecht,knechts,𝙠𝙣𝙚𝙘𝙝𝙩𝙨,"ard, liet het Jiuis over aan de zorg van de oudste kinderen en de 𝙠𝙣𝙚𝙘𝙝𝙩𝙨 en meiden en in galop ging ze naar Philadelphia.Als ze heel hard ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110612945:mpeg21:a0138
2435,317,aziatisch,Aziatisch,𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝,"rd Verder wijst Sauerwein er in ditj | verband op, dat op 't Pan-𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝 congres reeds een moreele eenheid , van de volken van dit contin",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281292:mpeg21:a0029
2436,316,marron,marron,𝙢𝙖𝙧𝙧𝙤𝙣,"half de voetjes op den gepolijsten eikenhouten vk>.f.' „Heb jij je 𝙢𝙖𝙧𝙧𝙤𝙣 glacé waar je in je bonbonnière naar zocht, dan gemist?""antwoordde",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010602187:mpeg21:a0148
2437,315,negerslaven,negerslaven,𝙣𝙚𝙜𝙚𝙧𝙨𝙡𝙖𝙫𝙚𝙣," hebben zich later toegelegd op beschaving van de geïmporteerde 𝙣𝙚𝙜𝙚𝙧𝙨𝙡𝙖𝙫𝙚𝙣.Tot groote eer van de R.K. missie most gezegd worden, dat zij o",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010379694:mpeg21:a0052
2438,314,indo,Indo,𝙄𝙣𝙙𝙤, a. -;t. maar ne stippen dat de houding den- ttuiaenden Ned eer den 𝙄𝙣𝙙𝙤 a* eenvoudige ziel-n heelt bednx fd en i «lerd.Dat prat-gaan van rf,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110559799:mpeg21:a0002
2439,313,dwerg,dwerg,𝙙𝙬𝙚𝙧𝙜,er de mislukkin . van zün plannen en over de. beleedigingen v-p dm 𝙙𝙬𝙚𝙧𝙜 had zijn bloed te sterk verhit.Zijn pogingen tot redding hadden zi,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010296025:mpeg21:a0004
2440,310,barbaren,Barbaren,𝘽𝙖𝙧𝙗𝙖𝙧𝙚𝙣,"estemd om de Christenen te fusileeren, leveren aan de zoogenaamde 𝘽𝙖𝙧𝙗𝙖𝙧𝙚𝙣.Dit is echter van ondergeschikt belang, zoolang de curve van de I",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010344981:mpeg21:a0025
2441,309,zwartje,zwartje,𝙯𝙬𝙖𝙧𝙩𝙟𝙚," dan te zeggen, dat negers lui zijn!- De „Kast"".Ook nog een ander 𝙯𝙬𝙖𝙧𝙩𝙟𝙚 is gekomen om den rechter te vertellen, dat de man, die hem 300 f",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010660836:mpeg21:a0326
2442,308,inheems,inheems,𝙞𝙣𝙝𝙚𝙚𝙢𝙨,"ermaken"" al opgemerkt hoe weinig eigenlike landfeesten in Holland 𝙞𝙣𝙝𝙚𝙚𝙢𝙨 geweest zijn.Voor twee eeuwen werd al terecht gezegd „dat gants H",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010599813:mpeg21:a0081
2443,306,mulat,mulat,𝙢𝙪𝙡𝙖𝙩," wanhoP'g gevochten hadden om % eu Weg te voeren.De onderkleederen 𝙢𝙪𝙡𝙖𝙩 waren gemerkt „A.M.""; aan zijn hand had hij een gouden ring niet h",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010127512:mpeg21:a0007
2444,305,historisch,historisch,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝,"tëunde op;het redeneerende U verstand, -ppv hetgeen van Mohammed 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝 bekend wass en niet het •- minste op de . traditie, de „ Sunna"".",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011216289:mpeg21:a0043
2445,304,medicijnman,medicijnman,𝙢𝙚𝙙𝙞𝙘𝙞𝙟𝙣𝙢𝙖𝙣,tweede ontving bij ér zelfs vier.Maar dle werd verkocht aan den 𝙢𝙚𝙙𝙞𝙘𝙞𝙟𝙣𝙢𝙖𝙣 en dat gewichtig personage l» gewoonlijk een man in bónls en oo,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010018829:mpeg21:a0044
2446,303,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙,appijen zooveel mogelijk te veranderen; de rubber moet naar den 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙; elke directie heeft thans diligent te zijn en te onderzoeken w,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010341405:mpeg21:a0003
2447,302,pygmee,pygmee,𝙥𝙮𝙜𝙢𝙚𝙚,oeien op normale wijze door tot aan hun zevende jaar.Een volwassen 𝙥𝙮𝙜𝙢𝙚𝙚 weegt 60 a 70 pond.In het Ituri-woud zijn ongeveer vijftigduizend ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010014511:mpeg21:a0394
2448,301,stam,stam,𝙨𝙩𝙖𝙢,"per 10 minuten, C. van Groningen 7 minuten om dcor 'n 18 inch dikke 𝙨𝙩𝙖𝙢 te kappen.P.McLaren deed' het in 1 min. 50 sec.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011184151:mpeg21:a0062
2449,300,traditionele,traditionele,𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚,"reugde voor allen, bezieling voor de jeugd, eerbiediging van de 𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚 geestelijke vrijheid en verdraagzaamheid Dat klinkt zeker niet ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010745700:mpeg21:a0127
2450,299,kwinti,kwinti,𝙠𝙬𝙞𝙣𝙩𝙞,"11.90.Balladen li.iril, I 1.60, ncorl.1.85. _ • ""'s 𝙠𝙬𝙞𝙣𝙩𝙞 Danst.2o.Huishoudpraatje Kinderuurtfe.5.20.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010604288:mpeg21:a0159
2451,298,eskimo,Eskimo's,𝙀𝙨𝙠𝙞𝙢𝙤𝘜𝙨,"uw lagen in 't rond opgehoopt, 't vroor hard en overal zag hij de 𝙀𝙨𝙠𝙞𝙢𝙤𝘜𝙨 rondloopen.Hij ging eens kijken wat ze uitvoerden.Wel, ze waren d",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010336460:mpeg21:a0116
2452,297,traditionele,traditionele,𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚," voort met onze boord en das, ons vest en lange pantalon of dat 𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚 colbertjasje, tenminste als je volgens het burgerlijke fatsoen ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010474181:mpeg21:a0120
2453,296,indisch,Indisch,𝙄𝙣𝙙𝙞𝙨𝙘𝙝,den Haag gehouJen vergadering van aandeelhoude: s in de j.VeJ.Ww( 𝙄𝙣𝙙𝙞𝙨𝙘𝙝» Exploratie en.Mijnbouw MaatschappH werd door den directeur versl,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011213369:mpeg21:a0015
2454,295,marron,marrons,𝙢𝙖𝙧𝙧𝙤𝙣𝙨,"at het gevecht nog niet ten einde was, of dat er een nieuwe bende 𝙢𝙖𝙧𝙧𝙤𝙣𝙨 was aangerukt.'Kapitein Van Delft sloeg het oog smeekend naar Hem",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110612988:mpeg21:a0093
2455,294,inheems,inheemsch,𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝙘𝙝,terihg 71 è vèntuèel gepaard; met:hybridizatieïvantdelbéstaan.de 𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝙘𝙝é soorten. ||pfi*elukt;het fin; deze richting succes ito. dan|zal,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011215455:mpeg21:a0037
2456,293,mongool,Mongool,𝙈𝙤𝙣𝙜𝙤𝙤𝙡,"ven?""„Nee"", antwoordde Gordon.Hü wees naar de deur en zei tot den 𝙈𝙤𝙣𝙜𝙤𝙤𝙡: „Ga weg!""waarop de aangesprokene geruischloos verdween.De twee m",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010695275:mpeg21:a0095
2457,292,aziatisch,Aziatisch,𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝,"o u's terugkomst in de A k a, d e m i a te Athene.Annikeris, een 𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝 Griek, komt, ge-, volgd door 'n slaaf, den t-in der olijven bini",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110555792:mpeg21:a0056
2458,291,gemengd,Gemengd,𝙂𝙚𝙢𝙚𝙣𝙜𝙙," —4 en 6—3 moest hij de meerderheid van onzen landgenoot erkennen.𝙂𝙚𝙢𝙚𝙣𝙜𝙙 dubbelspel, halve eindstrijd: mej.Bennett en Cochet sl. mevr.Lafa",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010012192:mpeg21:a0055
2459,290,gemengd,gemengd,𝙜𝙚𝙢𝙚𝙣𝙜𝙙,"ijke wijze, waarop zij hun solonummers vertolkten.De nummers voor 𝙜𝙚𝙢𝙚𝙣𝙜𝙙 koor werden over het algemeen onder de beproefde leiding van den ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010127653:mpeg21:a0017
2460,289,moslim,Moslim,𝙈𝙤𝙨𝙡𝙞𝙢,"ch laat ewegen om in naaip van Allah en diens Proieet a.-t, trouwe 𝙈𝙤𝙨𝙡𝙞𝙢-zonen te bezweren geen diensl te verleenen aan „de Franken"" (voor ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011024710:mpeg21:a0001
2461,287,dwerggroei,dwerggroei,𝙙𝙬𝙚𝙧𝙜𝙜𝙧𝙤𝙚𝙞," ving spr. aan, dan blUkt dat niet gemakkelijk.Ook een poging om 𝙙𝙬𝙚𝙧𝙜𝙜𝙧𝙤𝙚𝙞 te omschrijven, uitsluitend van een genetisch standpunt, gelukt ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110549207:mpeg21:a0155
2462,286,negerslaven,negerslaven,𝙣𝙚𝙜𝙚𝙧𝙨𝙡𝙖𝙫𝙚𝙣,"als erfenis uit de dagen der slavernij, toen op de plantages de 𝙣𝙚𝙜𝙚𝙧𝙨𝙡𝙖𝙫𝙚𝙣 een schat van geestelijke liederen met eigen muziek ontwikkelde",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011185347:mpeg21:a0071
2463,285,kaffer,kaffer,𝙠𝙖𝙛𝙛𝙚𝙧,"gin gemaakt hebben, want 't was in hoofdzaak over de manier waarop 𝙠𝙖𝙛𝙛𝙚𝙧-konstabels, zich inlaten met de meiden in verband met passen (gela",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010552509:mpeg21:a0085
2464,284,moslim,Moslimsche,𝙈𝙤𝙨𝙡𝙞𝙢𝙨𝙘𝙝𝙚,d kan men verwachten dat in verloop van een mensehenleeftijd het 𝙈𝙤𝙨𝙡𝙞𝙢𝙨𝙘𝙝𝙚 vraagstuk in Nieuw-Griekenland vanzelf zijn oplossing zal vinden,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010109778:mpeg21:a0001
2465,283,ontdekken,ontdekken,𝙤𝙣𝙩𝙙𝙚𝙠𝙠𝙚𝙣,"icus, die goed uit zijn oogen keek, wel gauw de vervalsching zou 𝙤𝙣𝙩𝙙𝙚𝙠𝙠𝙚𝙣.Welnu, datzelfde zeggen we hém.Zijn bezwaren zijn practisch onge",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110556052:mpeg21:a0218
2466,282,handicap,handicap,𝙝𝙖𝙣𝙙𝙞𝙘𝙖𝙥,"A.Bouma 9 p.Het slot was een 𝙝𝙖𝙣𝙙𝙞𝙘𝙖𝙥 -race, die echter niet die spanning opleverde, die er van verwach",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010666471:mpeg21:a0118
2467,281,indiaan,Indiaan,𝙄𝙣𝙙𝙞𝙖𝙖𝙣,deren uitleg.We spraken over dieren.Van den bruinen rolaap zei de 𝙄𝙣𝙙𝙞𝙖𝙖𝙣: Ariki andek'i-U tuw croro- Ai man~De staart v. d. bruinen rolaap,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011217365:mpeg21:a0017
2468,280,kaffer,Kaffer,𝙆𝙖𝙛𝙛𝙚𝙧,"g.Op het oogenblik, dat daar een trein kwam aanstoomen, snelde een 𝙆𝙖𝙛𝙛𝙚𝙧 naar den wissel en verzette dien, zoodat de trein op een zijspoor ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010141343:mpeg21:a0008
2469,279,moslim,Moslim,𝙈𝙤𝙨𝙡𝙞𝙢,"provinciale hoofdstad wordt, heeft een sterk Oostersch karakter.De 𝙈𝙤𝙨𝙡𝙞𝙢-organisatie, waarvan de aangeduide minister de leider is, steunt d",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010018766:mpeg21:a0129
2470,277,dwerggroei,dwerggroei,𝙙𝙬𝙚𝙧𝙜𝙜𝙧𝙤𝙚𝙞, Amazone zijn.Ook de Japansche boomen vertoonen den zoogenoemden 𝙙𝙬𝙚𝙧𝙜𝙜𝙧𝙤𝙚𝙞 en de geheele natuur ia er eène in miniatuur.De paarden zijn als,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010890946:mpeg21:a0209
2471,275,baboe,baboe,𝙗𝙖𝙗𝙤𝙚,"et getuigenverhoor der bedienden bleek echter, dat, toen de a yah (𝙗𝙖𝙗𝙤𝙚) een kaars naar het slaapvertrek harer meesteres had willen brenge",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110547412:mpeg21:a0161
2472,274,gemengd,gemengd,𝙜𝙚𝙢𝙚𝙣𝙜𝙙,t minder dan 0.6 miflloen kleurlingen en 770.000 inboorlingen van 𝙜𝙚𝙢𝙚𝙣𝙜𝙙 bloed staan.Van déze 2 milHoen blanken zQn meer dan 850.000 tot d,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011062327:mpeg21:a0070
2473,273,historisch,historisch,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝,ezag ontrooven is dr.Kuyper opgetreden met zijn pleiten voor het 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝 verstaan der confessies.Nader dient echter onderde oogen te word,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010694068:mpeg21:a0096
2474,272,marron,Marron,𝙈𝙖𝙧𝙧𝙤𝙣,onday of October and the second Monday of March ; in the county of 𝙈𝙖𝙧𝙧𝙤𝙣 on the second Monday of October and the thlrd Monday of March} In ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180222:mpeg21:a0067
2475,271,barbaren,barbaren,𝙗𝙖𝙧𝙗𝙖𝙧𝙚𝙣,"aar ons i» de wrake.WIJ sullen ons wreken niet met de wapenen der 𝙗𝙖𝙧𝙗𝙖𝙧𝙚𝙣, maar met het geeste3zwaard onzer propaganda. ledere man en leder",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010760348:mpeg21:a0127
2476,270,kokkie,kokkie,𝙠𝙤𝙠𝙠𝙞𝙚,"Joseph schudde 't hoofd.„Neen, 't moét uit zijn.Zeg, 𝙠𝙤𝙠𝙠𝙞𝙚 1 zou jij daar niet eens van kunnen droomen?""„Wat wil je daarmee z",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011167185:mpeg21:a0004
2477,269,neger,neger,𝙣𝙚𝙜𝙚𝙧,"etreft, wü trachten dat zaakje na te vorschen en te beschry'ven.De 𝙣𝙚𝙜𝙚𝙧 redeneert daar niet over, dat is eene nuttelooze inspanning.Wat va",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010930228:mpeg21:a0256
2478,268,indisch,Indisch,𝙄𝙣𝙙𝙞𝙨𝙘𝙝,"en de overige ■ vplksinstellirigéri en ""gebruiken in Nederlandsch-𝙄𝙣𝙙𝙞𝙨𝙘𝙝 Staatsrecht en ï'sßijkskoloriiën'en; overzeesche bezittingen. l&S",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011216233:mpeg21:a0063
2479,267,onbeschaafd,onbeschaafd,𝙤𝙣𝙗𝙚𝙨𝙘𝙝𝙖𝙖𝙛𝙙,"méér aan# èen ; , wordt; gevraagd} hetl euvel' na} te laten,. i 𝙤𝙣𝙗𝙚𝙨𝙘𝙝𝙖𝙖𝙛𝙙 is, en omdat dé gelooyigeh ér door: gekrenkV wór^In hÖeverre; d",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011185922:mpeg21:a0102
2480,266,bediende,bediendepmijnneer,𝙗𝙚𝙙𝙞𝙚𝙣𝙙𝙚𝙥𝙢𝙞𝙟𝙣𝙣𝙚𝙚𝙧,"reken.— Mevrouw is bezig haai toilet te maken, antwoordde de 𝙗𝙚𝙙𝙞𝙚𝙣𝙙𝙚𝙥𝙢𝙞𝙟𝙣𝙣𝙚𝙚𝙧 de dokter zal dus wel zoo lang in zijn kamer willen wachten.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010347820:mpeg21:a0153
2481,265,gemengd,gemengd,𝙜𝙚𝙢𝙚𝙣𝙜𝙙,"gemoederen bedaard, nadat dhr.Houben zich nog in de discussie had 𝙜𝙚𝙢𝙚𝙣𝙜𝙙 met weth.Salden.Alsdan kwam weth.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010930034:mpeg21:a0169
2482,264,medicijnman,medicijnman,𝙢𝙚𝙙𝙞𝙘𝙞𝙟𝙣𝙢𝙖𝙣,"te volgt.Nu het slachtoffer iets concreets in de handen van den 𝙢𝙚𝙙𝙞𝙘𝙞𝙟𝙣𝙢𝙖𝙣 heeft gezien, d*> uit zijn lichaam verwijderd heet ■—, en dat v",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010212194:mpeg21:a0236
2483,263,indiaan,Indiaan,𝙄𝙣𝙙𝙞𝙖𝙖𝙣,k al weer in hun klein statuur Japannertjes in pels mogen zijn.De 𝙄𝙣𝙙𝙞𝙖𝙖𝙣 heeft een fleren naam weten te handhaven tegenover de overheersch,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011184082:mpeg21:a0043
