anonymised_participant_id,extract_id,response,suggestion
65,411,Omstreden naar huidige maatstaven,
66,411,Omstreden naar huidige maatstaven,"halfbloed, inboorlingen"
67,411,Omstreden naar huidige maatstaven,
68,411,Omstreden naar huidige maatstaven,n.v.t
61,410,Niet omstreden,
62,410,Niet omstreden,
63,410,Niet omstreden,
64,410,Niet omstreden,
65,410,Niet omstreden,
66,410,Niet omstreden,
67,410,Niet omstreden,
68,410,Niet omstreden,Indische zwijn'' ''Afrikaansche en Europeesche soort''
61,409,Omstreden naar huidige maatstaven,
62,409,Omstreden naar huidige maatstaven,
63,409,Omstreden naar huidige maatstaven,
64,409,Omstreden naar huidige maatstaven,
65,409,Niet omstreden,
66,409,Omstreden naar huidige maatstaven,
67,409,Niet omstreden,
68,409,Omstreden naar huidige maatstaven,n.v.t
61,408,Onleesbare OCR,
62,408,Onleesbare OCR,
63,408,Niet omstreden,
64,408,Niet omstreden,
65,408,Onleesbare OCR,
66,408,Weet ik niet,
67,408,Weet ik niet,
68,408,Niet omstreden,n.v.t
61,407,Omstreden naar huidige maatstaven,
62,407,Weet ik niet,
63,407,Omstreden naar huidige maatstaven,
64,407,Weet ik niet,
65,407,Omstreden naar huidige maatstaven,
66,407,Omstreden naar huidige maatstaven,mislukkeling
67,407,Weet ik niet,
68,407,Omstreden naar huidige maatstaven,Hopeloze mislukking''
61,406,Niet omstreden,
62,406,Niet omstreden,
63,406,Niet omstreden,Vlaamsch-nationalisten
64,406,Niet omstreden,Vlaams Nationalisten 
65,406,Niet omstreden,
66,406,Niet omstreden,
67,406,Niet omstreden,
68,406,Niet omstreden,n.v.t
61,405,Niet omstreden,
62,405,Omstreden naar huidige maatstaven,
63,405,Omstreden naar huidige maatstaven,
64,405,Niet omstreden,
65,405,Omstreden naar huidige maatstaven,
66,405,Omstreden naar huidige maatstaven,Oosterling; Westelijken
67,405,Weet ik niet,
68,405,Omstreden naar huidige maatstaven,In brokken uiteenvallen'' 
61,404,Niet omstreden,
62,404,Niet omstreden,
63,404,Niet omstreden,
64,404,Niet omstreden,
65,404,Niet omstreden,
66,404,Niet omstreden,
67,404,Niet omstreden,
68,404,Niet omstreden,n.v.t
61,403,Niet omstreden,
62,403,Omstreden naar huidige maatstaven,
63,403,Omstreden naar huidige maatstaven,
64,403,Niet omstreden,
65,403,Omstreden naar huidige maatstaven,
66,403,Omstreden naar huidige maatstaven,"Niet, maar die laatste zin is gruwelijk om te lezen."
67,403,Niet omstreden,
68,403,Omstreden naar huidige maatstaven,de hersens inslaan''
61,402,Niet omstreden,
62,402,Niet omstreden,Christenhon'den
63,402,Niet omstreden,
64,402,Onleesbare OCR,
65,402,Niet omstreden,
66,402,Niet omstreden,Christenhon'den; naaip; Christenras
67,402,Omstreden naar huidige maatstaven,
68,402,Niet omstreden,Christenhonden
61,401,Niet omstreden,
62,401,Niet omstreden,
63,401,Niet omstreden,
64,401,Omstreden naar huidige maatstaven,
65,401,Niet omstreden,
66,401,Niet omstreden,
67,401,Niet omstreden,
68,401,Niet omstreden,ongelovigen
61,400,Niet omstreden,
62,400,Niet omstreden,
63,400,Niet omstreden,
64,400,Niet omstreden,
65,400,Niet omstreden,
66,400,Niet omstreden,
67,400,Omstreden naar huidige maatstaven,
68,400,Niet omstreden,n.v.t
55,399,Niet omstreden,
56,399,Niet omstreden,geen
57,399,Niet omstreden,
58,399,Weet ik niet,
59,399,Niet omstreden,
60,399,Weet ik niet,
413,399,Niet omstreden,
55,398,Omstreden naar huidige maatstaven,
56,398,Niet omstreden,Indo's
57,398,Niet omstreden,Indo's
58,398,Niet omstreden,
59,398,Niet omstreden,
60,398,Omstreden naar huidige maatstaven,indo's 
413,398,Weet ik niet,
55,396,Niet omstreden,
56,396,Omstreden naar huidige maatstaven,geen
57,396,Omstreden naar huidige maatstaven,
58,396,Niet omstreden,
59,396,Niet omstreden,
60,396,Omstreden naar huidige maatstaven,
413,396,Omstreden naar huidige maatstaven,
55,395,Niet omstreden,
56,395,Niet omstreden,geen
57,395,Niet omstreden,
58,395,Niet omstreden,
59,395,Niet omstreden,
60,395,Niet omstreden,
413,395,Niet omstreden,
55,394,Omstreden naar huidige maatstaven,den Indo-Chiness
56,394,Niet omstreden,inlander
57,394,Niet omstreden,inlander
58,394,Niet omstreden,
59,394,Niet omstreden,
60,394,Omstreden naar huidige maatstaven,
413,394,Weet ik niet,
55,393,Weet ik niet,
56,393,Niet omstreden,geen
57,393,Niet omstreden,
58,393,Niet omstreden,
59,393,Niet omstreden,
60,393,Omstreden naar huidige maatstaven,
413,393,Omstreden naar huidige maatstaven,
55,392,Omstreden naar huidige maatstaven,
56,392,Niet omstreden,geen
57,392,Niet omstreden,
58,392,Niet omstreden,
59,392,Niet omstreden,
60,392,Niet omstreden,
413,392,Niet omstreden,
55,391,Niet omstreden,
56,391,Niet omstreden,geen
57,391,Niet omstreden,
58,391,Omstreden naar huidige maatstaven,
59,391,Niet omstreden,
60,391,Omstreden naar huidige maatstaven,
413,391,Niet omstreden,
55,390,Niet omstreden,
56,390,Niet omstreden,geen
57,390,Niet omstreden,
58,390,Niet omstreden,
59,390,Niet omstreden,
60,390,Niet omstreden,
413,390,Niet omstreden,
55,388,Niet omstreden,
56,388,Niet omstreden,geen
57,388,Niet omstreden,
58,388,Niet omstreden,
59,388,Niet omstreden,
60,388,Niet omstreden,
413,388,Niet omstreden,
55,387,Niet omstreden,
56,387,Niet omstreden,geen
57,387,Niet omstreden,
58,387,Niet omstreden,
59,387,Niet omstreden,
60,387,Niet omstreden,
413,387,Omstreden naar huidige maatstaven,
55,386,Onleesbare OCR,
56,386,Onleesbare OCR,geen
57,386,Onleesbare OCR,
58,386,Niet omstreden,
59,386,Niet omstreden,
60,386,Niet omstreden,
413,386,Onleesbare OCR,
55,385,Weet ik niet,
56,385,Niet omstreden,geen
57,385,Onleesbare OCR,
58,385,Omstreden naar huidige maatstaven,
59,385,Niet omstreden,
60,385,Omstreden naar huidige maatstaven,
413,385,Niet omstreden,
55,384,Omstreden naar huidige maatstaven,
56,384,Omstreden naar huidige maatstaven,geen
57,384,Niet omstreden,
58,384,Niet omstreden,Hollands
59,384,Niet omstreden,
60,384,Niet omstreden,
413,384,Weet ik niet,
55,383,Weet ik niet,
56,383,Niet omstreden,geen
57,383,Omstreden naar huidige maatstaven,
58,383,Niet omstreden,
59,383,Niet omstreden,
60,383,Omstreden naar huidige maatstaven,
413,383,Omstreden naar huidige maatstaven,
55,382,Omstreden naar huidige maatstaven,
56,382,Niet omstreden,geen
57,382,Niet omstreden,inlander
58,382,Niet omstreden,
59,382,Niet omstreden,
60,382,Omstreden naar huidige maatstaven,
413,382,Weet ik niet,en den inlander ... inlanders
55,381,Niet omstreden,
56,381,Niet omstreden,geen
57,381,Niet omstreden,
58,381,Niet omstreden,
59,381,Niet omstreden,
60,381,Niet omstreden,
413,381,Niet omstreden,
55,380,Niet omstreden,
56,380,Niet omstreden,geen
57,380,Niet omstreden,
58,380,Niet omstreden,
59,380,Niet omstreden,
60,380,Niet omstreden,
413,380,Niet omstreden,
55,379,Niet omstreden,
56,379,Niet omstreden,geen
57,379,Onleesbare OCR,
58,379,Niet omstreden,
59,379,Niet omstreden,
60,379,Weet ik niet,
413,379,Niet omstreden,
55,378,Niet omstreden,vishvrouwen
56,378,Niet omstreden,vischvrouwen
57,378,Niet omstreden,vischvrouwen
58,378,Niet omstreden,
59,378,Niet omstreden,
60,378,Niet omstreden,
413,378,Niet omstreden,
55,377,Weet ik niet,
56,377,Niet omstreden,geen
57,377,Niet omstreden,Konstantinopel
58,377,Omstreden naar huidige maatstaven,
59,377,Omstreden naar huidige maatstaven,
60,377,Omstreden naar huidige maatstaven,
413,377,Niet omstreden,
55,376,Omstreden naar huidige maatstaven,
56,376,Omstreden naar huidige maatstaven,geen
57,376,Omstreden naar huidige maatstaven,
58,376,Omstreden naar huidige maatstaven,
59,376,Omstreden naar huidige maatstaven,
60,376,Omstreden naar huidige maatstaven,
413,376,Niet omstreden,
55,375,Niet omstreden,
56,375,Niet omstreden,geen
57,375,Niet omstreden,
58,375,Niet omstreden,
59,375,Niet omstreden,
60,375,Niet omstreden,
413,375,Niet omstreden,
55,374,Niet omstreden,
56,374,Niet omstreden,geen
57,374,Niet omstreden,
58,374,Niet omstreden,
59,374,Niet omstreden,
60,374,Niet omstreden,
413,374,Niet omstreden,
55,373,Niet omstreden,
56,373,Niet omstreden,aanrandingen
57,373,Niet omstreden,
58,373,Niet omstreden,
59,373,Niet omstreden,
60,373,Niet omstreden,
413,373,Niet omstreden,
55,372,Niet omstreden,
56,372,Niet omstreden,geen
57,372,Niet omstreden,
58,372,Niet omstreden,
59,372,Niet omstreden,
60,372,Omstreden naar huidige maatstaven,
413,372,Niet omstreden,
55,371,Niet omstreden,
56,371,Niet omstreden,geen
57,371,Niet omstreden,
58,371,Niet omstreden,
59,371,Niet omstreden,
60,371,Niet omstreden,
413,371,Niet omstreden,
55,370,Niet omstreden,
56,370,Omstreden naar huidige maatstaven,geen
57,370,Omstreden naar huidige maatstaven,plebisciet
58,370,Niet omstreden,Hollanders
59,370,Niet omstreden,
60,370,Omstreden naar huidige maatstaven,
413,370,Omstreden naar huidige maatstaven,
55,369,Weet ik niet,
56,369,Niet omstreden,geen
57,369,Niet omstreden,
58,369,Niet omstreden,
59,369,Niet omstreden,
60,369,Niet omstreden,
413,369,Niet omstreden,
55,368,Weet ik niet,
56,368,Niet omstreden,geen
57,368,Niet omstreden,
58,368,Niet omstreden,
59,368,Niet omstreden,
60,368,Omstreden naar huidige maatstaven,
413,368,Niet omstreden,
55,367,Niet omstreden,
56,367,Niet omstreden,geen
57,367,Niet omstreden,
58,367,Niet omstreden,
59,367,Niet omstreden,
60,367,Niet omstreden,
413,367,Niet omstreden,
55,366,Niet omstreden,
56,366,Omstreden naar huidige maatstaven,"ras, rasgenooten"
57,366,Onleesbare OCR,
58,366,Niet omstreden,
59,366,Weet ik niet,
60,366,Niet omstreden,
413,366,Omstreden naar huidige maatstaven,
55,365,Weet ik niet,
56,365,Niet omstreden,geen
57,365,Onleesbare OCR,
58,365,Niet omstreden,
59,365,Omstreden naar huidige maatstaven,
60,365,Omstreden naar huidige maatstaven,
413,365,Omstreden naar huidige maatstaven,
55,364,Omstreden naar huidige maatstaven,kop
56,364,Omstreden naar huidige maatstaven,"negers, negertypen"
57,364,Omstreden naar huidige maatstaven,negers
58,364,Omstreden naar huidige maatstaven,"negers, negertypen"
59,364,Omstreden naar huidige maatstaven,neger
60,364,Omstreden naar huidige maatstaven,negertypen
413,364,Omstreden naar huidige maatstaven,
55,363,Omstreden naar huidige maatstaven,
56,363,Onleesbare OCR,geen
57,363,Onleesbare OCR,
58,363,Omstreden naar huidige maatstaven,
59,363,Onleesbare OCR,
60,363,Omstreden naar huidige maatstaven,
413,363,Weet ik niet,
55,362,Niet omstreden,
56,362,Niet omstreden,geen
57,362,Niet omstreden,
58,362,Niet omstreden,
59,362,Niet omstreden,
60,362,Niet omstreden,
413,362,Niet omstreden,
55,361,Niet omstreden,
56,361,Omstreden naar huidige maatstaven,dooden
57,361,Niet omstreden,
58,361,Niet omstreden,
59,361,Niet omstreden,
60,361,Niet omstreden,
413,361,Niet omstreden,
55,360,Niet omstreden,
56,360,Niet omstreden,geen
57,360,Niet omstreden,
58,360,Niet omstreden,
59,360,Niet omstreden,
60,360,Niet omstreden,
413,360,Niet omstreden,
55,357,Omstreden naar huidige maatstaven,
56,357,Niet omstreden,"inboorlingen, glimmende volkje, koelie"
57,357,Omstreden naar huidige maatstaven,"inboorlingen, bruine, volkje, koelie"
58,357,Niet omstreden,
59,357,Omstreden naar huidige maatstaven,koelie
60,357,Omstreden naar huidige maatstaven,koelie
413,357,Omstreden naar huidige maatstaven,"dit bruine, glimmende volkje"
55,356,Niet omstreden,
56,356,Niet omstreden,geen
57,356,Omstreden naar huidige maatstaven,kolonie
58,356,Niet omstreden,
59,356,Niet omstreden,
60,356,Weet ik niet,
413,356,Omstreden naar huidige maatstaven,
55,355,Omstreden naar huidige maatstaven,
56,355,Niet omstreden,geen
57,355,Niet omstreden,
58,355,Niet omstreden,
59,355,Niet omstreden,
60,355,Niet omstreden,
413,355,Niet omstreden,
55,353,Niet omstreden,
56,353,Omstreden naar huidige maatstaven,Neger
57,353,Omstreden naar huidige maatstaven,Neger
58,353,Niet omstreden,Neger
59,353,Niet omstreden,Neger-Engel
60,353,Omstreden naar huidige maatstaven,
413,353,Omstreden naar huidige maatstaven,Neger-Engel.-c'h
55,352,Niet omstreden,
56,352,Niet omstreden,geen
57,352,Niet omstreden,bezetten
58,352,Niet omstreden,
59,352,Niet omstreden,
60,352,Niet omstreden,
413,352,Niet omstreden,
55,351,Niet omstreden,
56,351,Niet omstreden,geen
57,351,Niet omstreden,
58,351,Niet omstreden,
59,351,Niet omstreden,
60,351,Niet omstreden,
413,351,Niet omstreden,
55,350,Niet omstreden,
56,350,Niet omstreden,geen
57,350,Niet omstreden,
58,350,Niet omstreden,
59,350,Niet omstreden,
60,350,Niet omstreden,
413,350,Niet omstreden,
45,348,Niet omstreden,
46,348,Weet ik niet,
47,348,Niet omstreden,
48,348,Omstreden naar huidige maatstaven,
49,348,Niet omstreden,
50,348,Niet omstreden,
51,348,Niet omstreden,
52,348,Niet omstreden,
53,348,Niet omstreden,
54,348,Niet omstreden,
45,346,Onleesbare OCR,
46,346,Onleesbare OCR,
47,346,Niet omstreden,
48,346,Omstreden naar huidige maatstaven,
49,346,Onleesbare OCR,
50,346,Onleesbare OCR,
51,346,Niet omstreden,
52,346,Niet omstreden,
53,346,Onleesbare OCR,
54,346,Omstreden naar huidige maatstaven,
45,345,Omstreden naar huidige maatstaven,
46,345,Niet omstreden,
47,345,Niet omstreden,
48,345,Niet omstreden,
49,345,Niet omstreden,
50,345,Niet omstreden,
51,345,Niet omstreden,
52,345,Niet omstreden,
53,345,Niet omstreden,
54,345,Niet omstreden,
45,344,Niet omstreden,
46,344,Weet ik niet,
47,344,Niet omstreden,
48,344,Niet omstreden,
49,344,Niet omstreden,bedienden 
50,344,Niet omstreden,
51,344,Niet omstreden,
52,344,Niet omstreden,
53,344,Omstreden naar huidige maatstaven,
54,344,Niet omstreden,
45,343,Niet omstreden,
46,343,Niet omstreden,
47,343,Niet omstreden,
48,343,Niet omstreden,
49,343,Niet omstreden,
50,343,Niet omstreden,zuurzakken
51,343,Niet omstreden,
52,343,Niet omstreden,
53,343,Niet omstreden,
54,343,Niet omstreden,
45,342,Onleesbare OCR,
46,342,Onleesbare OCR,
47,342,Onleesbare OCR,
48,342,Weet ik niet,
49,342,Onleesbare OCR,
50,342,Weet ik niet,
51,342,Onleesbare OCR,
52,342,Niet omstreden,
53,342,Onleesbare OCR,
54,342,Onleesbare OCR,
45,341,Weet ik niet,
46,341,Weet ik niet,
47,341,Niet omstreden,
48,341,Weet ik niet,
49,341,Onleesbare OCR,
50,341,Onleesbare OCR,
51,341,Onleesbare OCR,
52,341,Niet omstreden,£-moskee niet-Mohammedaansche
53,341,Niet omstreden,
54,341,Omstreden naar huidige maatstaven,
45,340,Niet omstreden,
46,340,Niet omstreden,
47,340,Niet omstreden,
48,340,Niet omstreden,
49,340,Niet omstreden,
50,340,Niet omstreden,
51,340,Niet omstreden,
52,340,Niet omstreden,
53,340,Niet omstreden,
54,340,Niet omstreden,
45,339,Niet omstreden,
46,339,Weet ik niet,
47,339,Onleesbare OCR,
48,339,Niet omstreden,
49,339,Onleesbare OCR,
50,339,Onleesbare OCR,
51,339,Niet omstreden,
52,339,Niet omstreden,
53,339,Niet omstreden,
54,339,Niet omstreden,
45,338,Weet ik niet,
46,338,Niet omstreden,
47,338,Niet omstreden,
48,338,Niet omstreden,
49,338,Onleesbare OCR,
50,338,Niet omstreden,
51,338,Onleesbare OCR,
52,338,Omstreden naar huidige maatstaven,
53,338,Omstreden naar huidige maatstaven,
54,338,Omstreden naar huidige maatstaven,
45,337,Omstreden naar huidige maatstaven,
46,337,Niet omstreden,
47,337,Niet omstreden,
48,337,Omstreden naar huidige maatstaven,
49,337,Niet omstreden,
50,337,Weet ik niet,
51,337,Niet omstreden,
52,337,Omstreden naar huidige maatstaven,
53,337,Omstreden naar huidige maatstaven,
54,337,Omstreden naar huidige maatstaven,
45,336,Niet omstreden,
46,336,Omstreden naar huidige maatstaven,
47,336,Niet omstreden,
48,336,Omstreden naar huidige maatstaven,
49,336,Niet omstreden,
50,336,Niet omstreden,
51,336,Niet omstreden,
52,336,Niet omstreden,
53,336,Omstreden naar huidige maatstaven,gebruinde
54,336,Niet omstreden,
45,335,Niet omstreden,
46,335,Niet omstreden,
47,335,Niet omstreden,
48,335,Niet omstreden,
49,335,Niet omstreden,
50,335,Niet omstreden,
51,335,Niet omstreden,
52,335,Niet omstreden,
53,335,Niet omstreden,
54,335,Niet omstreden,
45,334,Weet ik niet,
46,334,Weet ik niet,
47,334,Niet omstreden,
48,334,Omstreden naar huidige maatstaven,
49,334,Niet omstreden,
50,334,Niet omstreden,
51,334,Niet omstreden,
52,334,Niet omstreden,
53,334,Niet omstreden,
54,334,Omstreden naar huidige maatstaven,
45,333,Niet omstreden,dwergen
46,333,Niet omstreden,
47,333,Niet omstreden,
48,333,Niet omstreden,
49,333,Niet omstreden,
50,333,Onleesbare OCR,
51,333,Niet omstreden,
52,333,Omstreden naar huidige maatstaven,
53,333,Niet omstreden,dwergen
54,333,Niet omstreden,
45,332,Niet omstreden,
46,332,Niet omstreden,
47,332,Niet omstreden,
48,332,Niet omstreden,
49,332,Niet omstreden,
50,332,Omstreden naar huidige maatstaven,Abnormaliteit
51,332,Niet omstreden,
52,332,Niet omstreden,
53,332,Niet omstreden,
54,332,Niet omstreden,
45,331,Niet omstreden,
46,331,Niet omstreden,
47,331,Niet omstreden,
48,331,Omstreden naar huidige maatstaven,
49,331,Weet ik niet,
50,331,Onleesbare OCR,
51,331,Niet omstreden,
52,331,Niet omstreden,
53,331,Niet omstreden,
54,331,Omstreden naar huidige maatstaven,
45,330,Niet omstreden,
46,330,Weet ik niet,
47,330,Niet omstreden,
48,330,Niet omstreden,
49,330,Niet omstreden,
50,330,Niet omstreden,
51,330,Niet omstreden,
52,330,Niet omstreden,
53,330,Niet omstreden,
54,330,Niet omstreden,
45,329,Niet omstreden,dwergen
46,329,Niet omstreden,
47,329,Niet omstreden,
48,329,Niet omstreden,
49,329,Niet omstreden,
50,329,Niet omstreden,
51,329,Niet omstreden,
52,329,Omstreden naar huidige maatstaven,
53,329,Niet omstreden,dwergen
54,329,Niet omstreden,
45,328,Weet ik niet,
46,328,Omstreden naar huidige maatstaven,
47,328,Niet omstreden,
48,328,Weet ik niet,
49,328,Omstreden naar huidige maatstaven,
50,328,Niet omstreden,
51,328,Niet omstreden,
52,328,Niet omstreden,
53,328,Niet omstreden,
54,328,Omstreden naar huidige maatstaven,
45,327,Weet ik niet,
46,327,Niet omstreden,
47,327,Niet omstreden,
48,327,Niet omstreden,
49,327,Niet omstreden,
50,327,Niet omstreden,
51,327,Niet omstreden,
52,327,Niet omstreden,
53,327,Niet omstreden,
54,327,Omstreden naar huidige maatstaven,groom 
45,326,Niet omstreden,
46,326,Omstreden naar huidige maatstaven,
47,326,Niet omstreden,
48,326,Niet omstreden,
49,326,Niet omstreden,
50,326,Niet omstreden,
51,326,Niet omstreden,
52,326,Niet omstreden,
53,326,Niet omstreden,
54,326,Niet omstreden,
45,325,Weet ik niet,
46,325,Weet ik niet,
47,325,Onleesbare OCR,
48,325,Niet omstreden,
49,325,Weet ik niet,
50,325,Niet omstreden,
51,325,Niet omstreden,
52,325,Niet omstreden,
53,325,Niet omstreden,
54,325,Niet omstreden,
45,324,Onleesbare OCR,
46,324,Onleesbare OCR,
47,324,Onleesbare OCR,
48,324,Onleesbare OCR,
49,324,Onleesbare OCR,
50,324,Onleesbare OCR,
51,324,Onleesbare OCR,
52,324,Niet omstreden,
53,324,Onleesbare OCR,
54,324,Niet omstreden,
45,323,Onleesbare OCR,
46,323,Onleesbare OCR,
47,323,Onleesbare OCR,
48,323,Onleesbare OCR,
49,323,Onleesbare OCR,
50,323,Onleesbare OCR,
51,323,Onleesbare OCR,
52,323,Niet omstreden,
53,323,Onleesbare OCR,
54,323,Onleesbare OCR,
45,322,Niet omstreden,
46,322,Omstreden naar huidige maatstaven,
47,322,Niet omstreden,
48,322,Niet omstreden,
49,322,Niet omstreden,
50,322,Niet omstreden,
51,322,Niet omstreden,
52,322,Niet omstreden,
53,322,Niet omstreden,
54,322,Niet omstreden,
45,321,Omstreden naar huidige maatstaven,
46,321,Niet omstreden,
47,321,Omstreden naar huidige maatstaven,
48,321,Omstreden naar huidige maatstaven,
49,321,Niet omstreden,goddelijk ras
50,321,Omstreden naar huidige maatstaven,
51,321,Niet omstreden,
52,321,Omstreden naar huidige maatstaven,
53,321,Omstreden naar huidige maatstaven,
54,321,Niet omstreden,
45,320,Niet omstreden,
46,320,Niet omstreden,
47,320,Niet omstreden,
48,320,Niet omstreden,
49,320,Niet omstreden,
50,320,Niet omstreden,
51,320,Niet omstreden,
52,320,Niet omstreden,
53,320,Omstreden naar huidige maatstaven,
54,320,Niet omstreden,
45,319,Niet omstreden,
46,319,Omstreden naar huidige maatstaven,
47,319,Niet omstreden,
48,319,Weet ik niet,
49,319,Niet omstreden,
50,319,Niet omstreden,
51,319,Niet omstreden,
52,319,Niet omstreden,
53,319,Niet omstreden,
54,319,Niet omstreden,
45,318,Niet omstreden,
46,318,Niet omstreden,
